zacetek,konec,razdalja,cas
Središče ob Dravi,Slovenska Bistrica,59481,3315
Središče ob Dravi,Slovenske Konjice,81847,3952
Središče ob Dravi,Sodražica,207710,8904
Središče ob Dravi,Solčava,159444,7715
Središče ob Dravi,Starše,49753,2989
Središče ob Dravi,Straža,237855,9426
Središče ob Dravi,Sveta Ana,57782,3702
Središče ob Dravi,Sveta Trojica v Slov. goricah,46289,2995
Središče ob Dravi,Sveti Andraž v Slov. goricah,39269,2537
Središče ob Dravi,Sveti Jurij ob Ščavnici,36326,2364
Središče ob Dravi,Sveti Jurij v Slov. goricah,53934,3509
Središče ob Dravi,Sveti Tomaž,22697,1508
Središče ob Dravi,Tabor,121798,5267
Središče ob Dravi,Tišina,44795,2942
Središče ob Dravi,Tolmin,275224,12614
Središče ob Dravi,Trbovlje,133719,6575
Središče ob Dravi,Trebnje,212407,8271
Središče ob Dravi,Trnovska vas,38865,2434
Središče ob Dravi,Trzin,161155,6775
Središče ob Dravi,Tržič,216636,8487
Središče ob Dravi,Turnišče,34375,2475
Središče ob Dravi,Velenje,120096,5534
Središče ob Dravi,Velika Polana,33692,2427
Središče ob Dravi,Velike Lašče,198287,8169
Središče ob Dravi,Veržej,30878,1999
Središče ob Dravi,Videm,40220,2452
Središče ob Dravi,Vipava,250173,9735
Središče ob Dravi,Vitanje,94910,4746
Središče ob Dravi,Vodice,170937,7387
Središče ob Dravi,Vojnik,100825,4650
Središče ob Dravi,Vransko,124121,5252
Središče ob Dravi,Vrhnika,194958,7670
Središče ob Dravi,Vuzenica,112801,6334
Središče ob Dravi,Zagorje ob Savi,146964,6624
Središče ob Dravi,Zavrč,32646,2111
Središče ob Dravi,Zreče,86869,4291
Središče ob Dravi,Črenšovci,27362,2007
Središče ob Dravi,Črna na Koroškem,153709,8199
Središče ob Dravi,Črnomelj,253846,11036
Središče ob Dravi,Šalovci,70256,4249
Središče ob Dravi,Šempeter - Vrtojba,275155,10558
Središče ob Dravi,Šentilj,86642,4240
Središče ob Dravi,Šentjernej,159542,8701
Središče ob Dravi,Šentjur,95123,4448
Središče ob Dravi,Šentrupert,148015,8220
Središče ob Dravi,Šenčur,196963,7770
Središče ob Dravi,Škocjan,152612,8201
Središče ob Dravi,Škofja Loka,192240,8289
Središče ob Dravi,Škofljica,179558,7149
Središče ob Dravi,Šmarje pri Jelšah,82357,4956
Središče ob Dravi,Šmarješke Toplice,156235,8691
Središče ob Dravi,Šmartno ob Paki,126952,5670
Središče ob Dravi,Šmartno pri Litiji,163076,7373
Središče ob Dravi,Šoštanj,125204,5895
Središče ob Dravi,Štore,101644,4715
Središče ob Dravi,Žalec,108640,4848
Središče ob Dravi,Železniki,207391,9305
Središče ob Dravi,Žetale,54028,3074
Središče ob Dravi,Žiri,219007,9418
Središče ob Dravi,Žirovnica,227423,8889
Središče ob Dravi,Žužemberk,214250,8692
Starše,Ajdovščina,208843,7539
Starše,Ankaran/Ancarano,231642,8278
Starše,Apače,47645,2727
Starše,Beltinci,69153,3043
Starše,Benedikt,36713,1947
Starše,Bistrica ob Sotli,69387,4049
Starše,Bled,180406,6635
Starše,Bloke,170503,7267
Starše,Bohinj,203059,8113
Starše,Borovnica,146019,5880
Starše,Bovec,278494,11474
Starše,Braslovče,72537,2838
Starše,Brda,246820,9588
Starše,Brezovica,140298,5771
Starše,Brežice,92509,5453
Starše,Cankova,65772,3384
Starše,Celje,53377,2277
Starše,Cerklje na Gorenjskem,130037,5490
Starše,Cerknica,177350,7080
Starše,Cerkno,186661,8619
Starše,Cerkvenjak,40025,1878
Starše,Cirkulane,32147,2022
Starše,Destrnik,24048,1740
Starše,Divača,200410,7206
Starše,Dobje,61367,3032
Starše,Dobrepolje,151317,6100
Starše,Dobrna,70062,2978
Starše,Dobrova - Polhov Gradec,142440,5891
Starše,Dobrovnik/Dobronak,77287,3419
Starše,Dol pri Ljubljani,120200,4472
Starše,Dolenjske Toplice,184949,7502
Starše,Domžale,112909,4287
Starše,Dornava,24349,1452
Starše,Dravograd,74497,4563
Starše,Duplek,14650,1153
Starše,Gorenja vas - Poljane,166847,7013
Starše,Gorišnica,28330,1710
Starše,Gorje,185171,7026
Starše,Gornja Radgona,49482,2675
Starše,Gornji Grad,99423,4525
Starše,Gornji Petrovci,85295,4045
Starše,Grad,77088,3591
Starše,Grosuplje,136912,5070
Starše,Hajdina,9641,848
Starše,Hodoš/Hodos,95480,4630
Starše,Horjul,148389,5901
Starše,Hoče - Slivnica,12903,834
Starše,Hrastnik,80889,4241
Starše,Hrpelje - Kozina,208705,7370
Starše,Idrija,185873,7573
Starše,Ig,135219,5058
Starše,Ilirska Bistrica,204176,8026
Starše,Ivančna Gorica,150802,5547
Starše,Izola/Isola,238277,8558
Starše,Jesenice,189166,6984
Starše,Jezersko,158930,7463
Starše,Juršinci,26971,1985
Starše,Kamnik,108993,4816
Starše,Kanal,253099,9765
Starše,Kidričevo,9051,818
Starše,Kobarid,244918,11225
Starše,Kobilje,83903,3930
Starše,Komen,222656,8589
Starše,Komenda,122261,4997
Starše,Koper/Capodistria,233519,8425
Starše,Kostanjevica na Krki,110242,6476
Starše,Kostel,206765,9086
Starše,Kozje,71955,3903
Starše,Kočevje,182969,7763
Starše,Kranj,155981,5843
Starše,Kranjska Gora,211181,8068
Starše,Križevci,58522,2764
Starše,Krško,104848,5647
Starše,Kungota,29155,1850
Starše,Kuzma,84016,4606
Starše,Laško,64898,3110
Starše,Lenart,30967,1626
Starše,Lendava/Lendva,89482,3718
Starše,Litija,116676,5082
Starše,Ljubljana,126924,4844
Starše,Ljubno,95446,4305
Starše,Ljutomer,66882,3190
Starše,Log - Dragomer,142466,5541
Starše,Logatec,159764,5890
Starše,Lovrenc na Pohorju,37908,2954
Starše,Loška dolina,202301,8818
Starše,Loški Potok,174942,7620
Starše,Lukovica,98104,3822
Starše,Luče,104670,4905
Starše,Majšperk,19262,1451
Starše,Makole,21988,1594
Starše,Maribor,14334,1228
Starše,Markovci,23038,1457
Starše,Medvode,139686,5363
Starše,Mengeš,116685,4595
Starše,Metlika,213305,8564
Starše,Mežica,94335,5941
Starše,Miklavž na Dravskem polju,6922,527
Starše,Miren - Kostanjevica,245345,9370
Starše,Mirna,108826,6251
Starše,Mirna Peč,177047,6323
Starše,Mislinja,63079,3440
Starše,Mokronog - Trebelno,107568,6388
Starše,Moravske Toplice,70917,3330
Starše,Moravče,103128,4207
Starše,Mozirje,82996,3547
Starše,Murska Sobota,64493,2824
Starše,Muta,62785,4003
Starše,Naklo,160352,5876
Starše,Nazarje,90050,4150
Starše,Nova Gorica,235913,8759
Starše,Novo mesto,187659,6821
Starše,Odranci,73449,3347
Starše,Oplotnica,35270,1894
Starše,Ormož,39704,2463
Starše,Osilnica,208986,9680
Starše,Pesnica,20887,1212
Starše,Piran/Pirano,248932,9415
Starše,Pivka,187244,6868
Starše,Podlehnik,21627,1141
Starše,Podvelka,47223,3140
Starše,Podčetrtek,56248,3340
Starše,Poljčane,32547,1750
Starše,Polzela,69288,2730
Starše,Postojna,180982,6538
Starše,Prebold,68960,2760
Starše,Preddvor,140610,6209
Starše,Prevalje,87698,5575
Starše,Ptuj,14169,1157
Starše,Puconci,70347,3321
Starše,Radenci,54288,2622
Starše,Radeče,82542,4399
Starše,Radlje ob Dravi,57131,3659
Starše,Radovljica,174645,6374
Starše,Ravne na Koroškem,87477,4980
Starše,Razkrižje,71990,3488
Starše,Rače - Fram,8440,892
Starše,Renče - Vogrsko,228770,8508
Starše,Rečica ob Savinji,87452,3816
Starše,Ribnica,166359,6785
Starše,Ribnica na Pohorju,57040,3823
Starše,Rogatec,42063,2426
Starše,Rogaška Slatina,48141,2826
Starše,Rogašovci,76770,4132
Starše,Ruše,25437,2134
Starše,Selnica ob Dravi,32435,2775
Starše,Semič,211606,8403
Starše,Sevnica,84641,4443
Starše,Sežana,206642,7310
Starše,Slovenija,102864,4436
Starše,Slovenj Gradec,74822,4150
Starše,Slovenska Bistrica,24210,1188
Starše,Slovenske Konjice,36581,1756
Starše,Sodražica,162444,6707
Starše,Solčava,114177,5519
Starše,Središče ob Dravi,49753,2989
Starše,Straža,193045,7249
Starše,Sveta Ana,39030,2192
Starše,Sveta Trojica v Slov. goricah,35340,1809
Starše,Sveti Andraž v Slov. goricah,34492,2205
Starše,Sveti Jurij ob Ščavnici,48616,2275
Starše,Sveti Jurij v Slov. goricah,31677,1876
Starše,Sveti Tomaž,38288,2379
Starše,Tabor,76988,3090
Starše,Tišina,58380,2969
Starše,Tolmin,230414,10438
Starše,Trbovlje,88909,4398
Starše,Trebnje,167597,6095
Starše,Trnovska vas,27553,1904
Starše,Trzin,116345,4599
Starše,Tržič,171826,6310
Starše,Turnišče,76355,3295
Starše,Velenje,75286,3357
Starše,Velika Polana,80073,3475
Starše,Velike Lašče,153476,5992
Starše,Veržej,59567,2716
Starše,Videm,17791,1003
Starše,Vipava,203975,7520
Starše,Vitanje,50100,2570
Starše,Vodice,126127,5210
Starše,Vojnik,56015,2473
Starše,Vransko,79311,3075
Starše,Vrhnika,148760,5454
Starše,Vuzenica,63501,4105
Starše,Zagorje ob Savi,102154,4447
Starše,Zavrč,33884,2100
Starše,Zreče,42059,2114
Starše,Črenšovci,79058,3397
Starše,Črna na Koroškem,108899,6023
Starše,Črnomelj,209036,8859
Starše,Šalovci,91952,4434
Starše,Šempeter - Vrtojba,230345,8382
Starše,Šentilj,35773,2038
Starše,Šentjernej,114732,6524
Starše,Šentjur,50313,2272
Starše,Šentrupert,103205,6043
Starše,Šenčur,152152,5594
Starše,Škocjan,107802,6024
Starše,Škofja Loka,147430,6112
Starše,Škofljica,134748,4972
Starše,Šmarje pri Jelšah,49479,2903
Starše,Šmarješke Toplice,111425,6515
Starše,Šmartno ob Paki,82142,3493
Starše,Šmartno pri Litiji,118266,5196
Starše,Šoštanj,80394,3718
Starše,Štore,56834,2538
Starše,Žalec,63830,2671
Starše,Železniki,162581,7128
Starše,Žetale,31599,1625
Starše,Žiri,172809,7202
Starše,Žirovnica,182613,6712
Starše,Žužemberk,169440,6515
Straža,Ajdovščina,151632,5751
Straža,Ankaran/Ancarano,174431,6490
Straža,Apače,225820,8764
Straža,Beltinci,247328,9079
Straža,Benedikt,214889,7984
Straža,Bistrica ob Sotli,77671,3762
Straža,Bled,130074,5078
Straža,Bloke,71777,4319
Straža,Bohinj,152727,6555
Straža,Borovnica,87482,4055
Straža,Bovec,228162,9916
Straža,Braslovče,127865,4939
Straža,Brda,189608,7799
Straža,Brezovica,81761,3946
Straža,Brežice,55802,2514
Straža,Cankova,243948,9421
Straža,Celje,143289,5530
Straža,Cerklje na Gorenjskem,101709,4262
Straža,Cerknica,120139,5291
Straža,Cerkno,147225,7100
Straža,Cerkvenjak,218200,7915
Straža,Cirkulane,220249,8458
Straža,Destrnik,204247,8214
Straža,Divača,143199,5418
Straža,Dobje,78035,4571
Straža,Dobrepolje,39433,2750
Straža,Dobrna,144678,5700
Straža,Dobrova - Polhov Gradec,89747,4276
Straža,Dobrovnik/Dobronak,255463,9456
Straža,Dol pri Ljubljani,80210,3336
Straža,Dolenjske Toplice,4408,326
Straža,Domžale,83470,3460
Straža,Dornava,212451,7888
Straža,Dravograd,175369,8183
Straža,Duplek,195805,7447
Straža,Gorenja vas - Poljane,116515,5456
Straža,Gorišnica,216431,8146
Straža,Gorje,134839,5468
Straža,Gornja Radgona,227657,8712
Straža,Gornji Grad,132051,6045
Straža,Gornji Petrovci,263470,10082
Straža,Grad,122629,5369
Straža,Grosuplje,58418,2544
Straža,Hajdina,190554,7210
Straža,Hodoš/Hodos,273655,10667
Straža,Horjul,89852,4076
Straža,Hoče - Slivnica,185416,6826
Straža,Hrastnik,83184,4603
Straža,Hrpelje - Kozina,151494,5582
Straža,Idrija,127336,5748
Straža,Ig,69527,3068
Straža,Ilirska Bistrica,145639,6201
Straža,Ivančna Gorica,33170,2064
Straža,Izola/Isola,179740,6734
Straža,Jesenice,138834,5426
Straža,Jezersko,127992,5832
Straža,Juršinci,207170,8459
Straža,Kamnik,92140,4107
Straža,Kanal,194562,7940
Straža,Kidričevo,188084,7122
Straža,Kobarid,186381,9400
Straža,Kobilje,262079,9967
Straža,Komen,164118,6764
Straža,Komenda,99147,4136
Straža,Koper/Capodistria,174982,6601
Straža,Kostanjevica na Krki,32311,2353
Straža,Kostel,61786,3822
Straža,Kozje,73458,4152
Straža,Kočevje,38393,2284
Straža,Kranj,105649,4285
Straža,Kranjska Gora,160849,6510
Straža,Križevci,236697,8801
Straža,Krško,46461,2347
Straža,Kungota,207331,7887
Straža,Kuzma,262191,10643
Straža,Laško,80663,4810
Straža,Lenart,209142,7663
Straža,Lendava/Lendva,267658,9755
Straža,Litija,59120,3433
Straža,Ljubljana,76470,3491
Straža,Ljubno,150773,6406
Straža,Ljutomer,245058,9227
Straža,Log - Dragomer,83929,3717
Straža,Logatec,101227,4065
Straža,Lovrenc na Pohorju,212865,8834
Straža,Loška dolina,94020,6309
Straža,Loški Potok,71307,4477
Straža,Lukovica,100416,4077
Straža,Luče,123575,6877
Straža,Majšperk,124956,6963
Straža,Makole,121345,6630
Straža,Maribor,191112,7268
Straža,Markovci,211140,7893
Straža,Medvode,89354,3805
Straža,Mengeš,87238,3765
Straža,Metlika,37898,2502
Straža,Mežica,176530,8692
Straža,Miklavž na Dravskem polju,189105,6942
Straža,Miren - Kostanjevica,186807,7545
Straža,Mirna,26063,1872
Straža,Mirna Peč,11364,910
Straža,Mislinja,152848,6818
Straža,Mokronog - Trebelno,24107,1911
Straža,Moravske Toplice,249093,9367
Straža,Moravče,93227,3828
Straža,Mozirje,138323,5648
Straža,Murska Sobota,242668,8861
Straža,Muta,186804,8869
Straža,Naklo,110020,4318
Straža,Nazarje,129913,6027
Straža,Nova Gorica,177376,6934
Straža,Novo mesto,8634,659
Straža,Odranci,251624,9384
Straža,Oplotnica,168309,6454
Straža,Ormož,227805,8900
Straža,Osilnica,75535,5052
Straža,Pesnica,199063,7249
Straža,Piran/Pirano,190394,7590
Straža,Pivka,128707,5043
Straža,Podlehnik,131436,7409
Straža,Podvelka,223872,9171
Straža,Podčetrtek,91957,4613
Straža,Poljčane,114530,6098
Straža,Polzela,127997,4970
Straža,Postojna,122445,4713
Straža,Prebold,127654,5012
Straža,Preddvor,109672,4577
Straža,Prevalje,182282,8855
Straža,Ptuj,194368,7632
Straža,Puconci,248523,9358
Straža,Radenci,232463,8659
Straža,Radeče,63965,3622
Straža,Radlje ob Dravi,192793,9194
Straža,Radovljica,124313,4816
Straža,Ravne na Koroškem,177246,8358
Straža,Razkrižje,250166,9525
Straža,Rače - Fram,184461,7122
Straža,Renče - Vogrsko,170232,6684
Straža,Rečica ob Savinji,142779,5917
Straža,Ribnica,49209,2952
Straža,Ribnica na Pohorju,225020,9839
Straža,Rogatec,108605,5881
Straža,Rogaška Slatina,103961,5540
Straža,Rogašovci,254945,10169
Straža,Ruše,200394,8014
Straža,Selnica ob Dravi,209083,8805
Straža,Semič,25622,1598
Straža,Sevnica,52936,2976
Straža,Sežana,149430,5522
Straža,Slovenija,77530,4481
Straža,Slovenj Gradec,164591,7527
Straža,Slovenska Bistrica,170230,6289
Straža,Slovenske Konjice,164648,6259
Straža,Sodražica,58808,3565
Straža,Solčava,132649,7380
Straža,Središče ob Dravi,237855,9426
Straža,Starše,193045,7249
Straža,Sveta Ana,218220,8213
Straža,Sveta Trojica v Slov. goricah,214530,7829
Straža,Sveti Andraž v Slov. goricah,225025,8417
Straža,Sveti Jurij ob Ščavnici,227805,8295
Straža,Sveti Jurij v Slov. goricah,210866,7896
Straža,Sveti Tomaž,226262,8832
Straža,Tabor,121600,4783
Straža,Tišina,237570,8990
Straža,Tolmin,172800,8608
Straža,Trbovlje,79467,4479
Straža,Trebnje,27204,1554
Straža,Trnovska vas,217249,7990
Straža,Trzin,83993,3528
Straža,Tržič,122109,4759
Straža,Turnišče,255544,9315
Straža,Velenje,140451,6014
Straža,Velika Polana,259262,9495
Straža,Velike Lašče,49054,3345
Straža,Veržej,238757,8737
Straža,Videm,205764,7457
Straža,Vipava,146361,5690
Straža,Vitanje,159139,6592
Straža,Vodice,94198,3758
Straža,Vojnik,146720,5663
Straža,Vransko,114541,4545
Straža,Vrhnika,91146,3624
Straža,Vuzenica,188502,8929
Straža,Zagorje ob Savi,74093,4231
Straža,Zavrč,221857,8553
Straža,Zreče,161217,6567
Straža,Črenšovci,258247,9417
Straža,Črna na Koroškem,169373,8107
Straža,Črnomelj,31766,1933
Straža,Šalovci,271141,10454
Straža,Šempeter - Vrtojba,172731,6552
Straža,Šentilj,214962,8058
Straža,Šentjernej,25013,1852
Straža,Šentjur,86925,5237
Straža,Šentrupert,36849,2153
Straža,Šenčur,102436,4043
Straža,Škocjan,28093,1545
Straža,Škofja Loka,100069,4627
Straža,Škofljica,64716,2738
Straža,Šmarje pri Jelšah,103342,5357
Straža,Šmarješke Toplice,18947,1488
Straža,Šmartno ob Paki,136913,5563
Straža,Šmartno pri Litiji,56140,3178
Straža,Šoštanj,146278,6073
Straža,Štore,93028,5783
Straža,Žalec,131649,5229
Straža,Železniki,115220,5643
Straža,Žetale,115557,6494
Straža,Žiri,115195,5372
Straža,Žirovnica,132897,5162
Straža,Žužemberk,15084,931
Sveta Ana,Ajdovščina,234846,8559
Sveta Ana,Ankaran/Ancarano,257645,9298
Sveta Ana,Apače,10223,764
Sveta Ana,Beltinci,51936,2422
Sveta Ana,Benedikt,7550,669
Sveta Ana,Bistrica ob Sotli,95390,5069
Sveta Ana,Bled,206408,7655
Sveta Ana,Bloke,196505,8287
Sveta Ana,Bohinj,229061,9133
Sveta Ana,Borovnica,172022,6900
Sveta Ana,Bovec,277798,12197
Sveta Ana,Braslovče,98540,3858
Sveta Ana,Brda,272822,10608
Sveta Ana,Brezovica,166301,6791
Sveta Ana,Brežice,118512,6473
Sveta Ana,Cankova,20993,1691
Sveta Ana,Celje,79379,3297
Sveta Ana,Cerklje na Gorenjskem,156039,6510
Sveta Ana,Cerknica,203353,8100
Sveta Ana,Cerkno,212664,9639
Sveta Ana,Cerkvenjak,22807,1257
Sveta Ana,Cirkulane,45339,3048
Sveta Ana,Destrnik,24262,1618
Sveta Ana,Divača,226413,8226
Sveta Ana,Dobje,87369,4052
Sveta Ana,Dobrepolje,177319,7120
Sveta Ana,Dobrna,96064,3998
Sveta Ana,Dobrova - Polhov Gradec,168443,6911
Sveta Ana,Dobrovnik/Dobronak,60070,2798
Sveta Ana,Dol pri Ljubljani,146202,5492
Sveta Ana,Dolenjske Toplice,210951,8522
Sveta Ana,Domžale,138912,5307
Sveta Ana,Dornava,30370,1974
Sveta Ana,Dravograd,89303,5087
Sveta Ana,Duplek,22939,1668
Sveta Ana,Gorenja vas - Poljane,192850,8033
Sveta Ana,Gorišnica,36359,2422
Sveta Ana,Gorje,211173,8046
Sveta Ana,Gornja Radgona,14639,1097
Sveta Ana,Gornji Grad,125425,5545
Sveta Ana,Gornji Petrovci,45578,3277
Sveta Ana,Grad,103090,4611
Sveta Ana,Grosuplje,162914,6090
Sveta Ana,Hajdina,52743,2294
Sveta Ana,Hodoš/Hodos,55763,3863
Sveta Ana,Horjul,174392,6921
Sveta Ana,Hoče - Slivnica,38928,1871
Sveta Ana,Hrastnik,106891,5261
Sveta Ana,Hrpelje - Kozina,234708,8390
Sveta Ana,Idrija,210550,8556
Sveta Ana,Ig,161222,6078
Sveta Ana,Ilirska Bistrica,228853,9010
Sveta Ana,Ivančna Gorica,176805,6567
Sveta Ana,Izola/Isola,264279,9578
Sveta Ana,Jesenice,215168,8004
Sveta Ana,Jezersko,184932,8483
Sveta Ana,Juršinci,30699,2130
Sveta Ana,Kamnik,134995,5836
Sveta Ana,Kanal,279102,10784
Sveta Ana,Kidričevo,52140,2297
Sveta Ana,Kobarid,270920,12245
Sveta Ana,Kobilje,66686,3309
Sveta Ana,Komen,248658,9609
Sveta Ana,Komenda,148263,6017
Sveta Ana,Koper/Capodistria,259521,9445
Sveta Ana,Kostanjevica na Krki,136245,7496
Sveta Ana,Kostel,232767,10106
Sveta Ana,Kozje,97958,4923
Sveta Ana,Kočevje,208972,8783
Sveta Ana,Kranj,181984,6863
Sveta Ana,Kranjska Gora,237183,9088
Sveta Ana,Križevci,41304,2143
Sveta Ana,Krško,130850,6667
Sveta Ana,Kungota,33581,1987
Sveta Ana,Kuzma,39237,2912
Sveta Ana,Laško,90900,4130
Sveta Ana,Lenart,8875,559
Sveta Ana,Lendava/Lendva,72265,3097
Sveta Ana,Litija,142678,6102
Sveta Ana,Ljubljana,152927,5864
Sveta Ana,Ljubno,121448,5325
Sveta Ana,Ljutomer,49665,2569
Sveta Ana,Log - Dragomer,168468,6561
Sveta Ana,Logatec,185767,6910
Sveta Ana,Lovrenc na Pohorju,56591,3462
Sveta Ana,Loška dolina,228303,9838
Sveta Ana,Loški Potok,200945,8640
Sveta Ana,Lukovica,124106,4842
Sveta Ana,Luče,130673,5925
Sveta Ana,Majšperk,61488,2890
Sveta Ana,Makole,61793,3082
Sveta Ana,Maribor,31012,1814
Sveta Ana,Markovci,36230,2483
Sveta Ana,Medvode,165688,6383
Sveta Ana,Mengeš,142687,5615
Sveta Ana,Metlika,239308,9584
Sveta Ana,Mežica,109141,6465
Sveta Ana,Miklavž na Dravskem polju,32112,1598
Sveta Ana,Miren - Kostanjevica,271347,10390
Sveta Ana,Mirna,134828,7271
Sveta Ana,Mirna Peč,203049,7343
Sveta Ana,Mislinja,89082,4460
Sveta Ana,Mokronog - Trebelno,133571,7408
Sveta Ana,Moravske Toplice,53700,2709
Sveta Ana,Moravče,129131,5227
